price,title_length,word_count,category,views,add_to_cart,purchases,stock_quantity,competitor_price,month,optimal_price,conversion_rate,stock_percentage,price_ratio
33.49,96,13,sports,2470,153,21,103,26.462562977838935,7,33.45209735226402,0.008502024291497975,0.515,1.2655614661378867
33.99,152,30,toys,9896,618,30,139,41.75670992325879,4,36.30283681527914,0.0030315278900565883,0.695,0.8140009129662614
31.93,76,11,toys,3646,74,10,28,28.847634300987348,10,27.430118039338694,0.0027427317608337905,0.14,1.106849860437504
12.99,22,5,Other,6689,471,46,173,9.322791902393408,11,10.9841254420833,0.006876962176708028,0.865,1.3933594288064204
105.66,48,7,home,7288,679,157,154,133.9064140420837,5,111.11843543399472,0.021542261251372118,0.77,0.7890585432807834
2.47,60,9,toys,4759,12,2,197,2.2872871952201006,7,2.457157431596925,0.0004202563563773902,0.985,1.0798818815414728
49.99,41,7,toys,4638,167,3,148,55.38559779805901,1,46.445969197391946,0.000646830530401035,0.74,0.9025812122181681
7.29,113,16,toys,1003,87,3,41,5.889059821110948,8,7.031501469118571,0.0029910269192422734,0.205,1.237888597067226
8.18,39,6,toys,6219,148,26,67,8.261587314532626,1,8.052979988144479,0.004180736452805918,0.335,0.9901244989096575
33.99,43,6,clothing,7701,740,44,110,29.254332337029624,4,32.043629350874674,0.005713543695623945,0.55,1.161879191376248
13.45,43,6,clothing,6278,63,17,52,11.338575560330654,7,13.341799699847847,0.00270786874800892,0.26,1.1862160223243927
11.42,72,9,toys,4674,310,2,138,14.132648645334191,2,12.575842728199039,0.0004278990158322636,0.69,0.8080580142187462
22.01,43,6,Other,1311,14,3,171,20.984312088805474,5,21.679616793965145,0.002288329519450801,0.855,1.0488787960669772
67.81,43,9,toys,8694,346,18,169,65.52393241294305,10,65.53990857742762,0.002070393374741201,0.845,1.0348890474498655
9.9,45,8,other,7126,362,71,133,11.303358544545087,5,10.751526310849625,0.009963513892786977,0.665,0.8758458789912192
19.99,39,6,other,1759,170,38,71,23.064542744308664,9,21.101366964998718,0.02160318362706083,0.355,0.8666983005736226
18.0,93,17,toys,3043,192,23,100,16.450592135634416,4,17.193055810592213,0.007558330594807755,0.5,1.0941855376141347
5.45,67,10,toys,3378,81,4,104,4.989986336290223,12,5.154503921088369,0.0011841326228537595,0.52,1.09218735938499
34.99,84,15,toys,9354,402,2,179,30.231607080719755,2,33.73580976743125,0.00021381227282446012,0.895,1.1573979480010812
39.92,83,12,toys,2353,171,39,180,48.072148653572846,8,41.91634576701881,0.016574585635359115,0.9,0.8304184672018616
21.99,66,12,other,5356,19,2,166,16.57116051184487,5,20.918787853367558,0.0003734129947722181,0.83,1.3270042242534437
14.99,101,18,toys,7826,467,23,41,13.707561014761088,6,13.331053992310599,0.0029389215435727065,0.205,1.0935570510215427
6.99,35,7,toys,5314,486,9,70,6.317963544004463,9,6.255913774699909,0.0016936394429808055,0.35,1.1063691569783238
8.16,52,10,toys,4874,420,30,174,7.505599307522791,6,8.225463223392854,0.006155108740254411,0.87,1.0871883330917105
7.99,105,17,toys,1171,57,3,164,7.331326946171183,12,7.074090528177985,0.0025619128949615714,0.82,1.08984363385578
49.99,47,6,Other,9599,718,199,87,49.4028072540892,4,51.189332552940215,0.020731326179810397,0.435,1.0118858173967877
3.99,43,6,toys,8771,862,253,19,4.130288685590426,4,4.029024659579189,0.02884505757610307,0.095,0.9660341694565178
19.36,146,22,toys,4475,429,78,127,23.782897098756102,3,18.757657021434202,0.01743016759776536,0.635,0.8140303479264757
13.18,35,7,toys,9524,711,124,104,16.822635134961487,2,14.639341003533872,0.013019739605207897,0.52,0.7834682197088603
9.99,44,7,toys,4701,99,23,52,7.421834688009907,7,9.746234392798113,0.0048925760476494365,0.26,1.3460283635984247
15.99,54,10,toys,7656,25,6,63,18.914194307441857,9,17.148677812420992,0.0007836990595611285,0.315,0.8453968347839526
20.05,88,12,toys,8279,318,74,138,17.133176098504187,1,19.8666319716713,0.008938277569754802,0.69,1.1702442025183215
100.0,52,8,toys,6656,267,58,105,75.63051431443097,8,82.6280487894215,0.008713942307692308,0.525,1.3222176380323665
53.78,87,13,home,6363,227,28,177,41.85119076742681,7,51.00486542325029,0.0044004400440044,0.885,1.285029147649904
219.99,55,8,toys,7293,476,25,32,205.8095094526469,3,201.23852800880618,0.003427944604415193,0.16,1.0689010463368107
21.5,45,5,Other,5697,484,125,108,17.439247905015144,5,19.968839687747412,0.021941372652273125,0.54,1.23285133149676
11.97,24,5,toys,7192,674,181,182,11.596172451102467,12,10.732247141049942,0.025166852057842047,0.91,1.0322371498417993
12.54,28,5,clothing,4145,115,15,199,9.335564302476621,10,12.047621889247786,0.0036188178528347406,0.995,1.3432503482058686
38.99,16,3,toys,7534,29,5,125,47.90313445002814,6,39.924266644544865,0.0006636580833554553,0.625,0.8139342121896805
14.5,55,8,toys,178,15,3,138,12.338796968387012,11,13.398466807387678,0.016853932584269662,0.69,1.1751550849852026
26.74,85,13,Other,4889,392,48,88,28.2628439324686,6,24.473107408038068,0.00981795868275721,0.44,0.9461185174391051
34.99,92,15,home,5024,82,12,65,30.95805463278176,10,34.10873301871093,0.0023885350318471337,0.325,1.130238977062492
53.14,29,5,clothing,5028,359,78,138,62.215605989386674,10,55.037935560636086,0.015513126491646777,0.69,0.8541265355361984
19.99,34,5,toys,4981,271,71,77,14.764150353036381,11,18.258391021332727,0.014254165830154587,0.385,1.3539553257047992
19.14,55,8,toys,256,22,2,164,16.651556126665927,6,18.55046295825248,0.0078125,0.82,1.1494421214692998
19.99,130,25,toys,3197,253,36,124,25.879977027361875,1,21.16207234926129,0.011260556771973726,0.62,0.7724118139233803
29.65,76,12,toys,469,39,6,166,23.846658424619612,7,27.781734419575443,0.01279317697228145,0.83,1.2433607875805752
14.62,37,6,baby,5900,363,64,108,17.205814201777457,7,14.285956928344307,0.010847457627118645,0.54,0.8497127673556809
14.99,188,33,sports,9773,652,149,101,19.174016699302054,5,16.340545458193144,0.01524608615573519,0.505,0.7817871568113136
6.88,69,11,Other,5310,353,23,62,7.617995298279348,2,7.001166443566434,0.004331450094161958,0.31,0.9031247369703632
45.99,63,10,baby,2282,132,29,39,46.66769118742352,9,46.52182571033606,0.012708150744960562,0.195,0.9854783647919966
34.94,28,5,sports,3521,181,6,64,35.20683759500867,8,37.12457265911845,0.0017040613462084636,0.32,0.992420858752548
34.99,93,11,home,8572,839,191,86,37.33531707118148,4,36.39748939261301,0.022281847876808213,0.43,0.9371823448904955
19.99,178,31,toys,3926,297,25,151,16.076721934946015,11,18.168262021002977,0.006367804381049415,0.755,1.2434126858005599
71.42,47,6,home,2874,283,79,84,68.89801814818905,2,69.63251058038522,0.027487821851078637,0.42,1.0366045630860754
13.93,68,12,other,2517,78,2,140,13.819696085808681,3,14.786617312356901,0.0007945967421533572,0.7,1.0079816454360808
2.09,55,9,other,3679,68,13,101,2.0334094239404163,4,1.9778140623778395,0.0035335689045936395,0.505,1.0278303893909964
17.94,78,13,toys,8339,786,25,97,16.28016994024822,12,18.19688888989876,0.002997961386257345,0.485,1.101954099118358
9.89,55,8,toys,736,27,2,49,8.245283897744617,8,9.080827596068728,0.002717391304347826,0.245,1.199473556356898
4.37,36,5,toys,511,15,2,144,5.66553042133579,10,4.69929123643685,0.003913894324853229,0.72,0.7713311331879962
6.32,37,7,toys,5207,242,30,104,8.058194201261681,5,6.962405097962987,0.005761474937584022,0.52,0.7842948236480166
1153.24,105,20,home,9411,219,36,190,977.9791877641177,10,1090.9940409868607,0.003825310806503028,0.95,1.1792070980943554
29.99,146,23,Other,5245,70,4,147,28.909076377003245,1,29.815465860242224,0.0007626310772163965,0.735,1.0373904585847167
13.82,50,8,toys,7019,410,84,79,12.9297493423988,1,13.811015080801193,0.011967516740276393,0.395,1.068852893743417
12.41,38,7,toys,7961,83,13,42,12.181888941175977,9,12.499867273152221,0.0016329606833312398,0.21,1.0187254259110001
9.99,31,5,toys,8989,307,18,39,11.374275528395193,3,9.856518157767178,0.0020024474357548112,0.195,0.8782976968564342
72.5,46,8,Other,5138,206,30,22,84.85231235386883,8,72.82212930163493,0.0058388478007006615,0.11,0.8544257426673932
14.99,109,18,home,6809,215,16,179,11.092628988686817,7,13.220835124531321,0.002349831105889264,0.895,1.3513478198259443
17.81,107,17,clothing,1728,23,4,91,16.89124928242386,5,18.220571465833302,0.0023148148148148147,0.455,1.0543921116913562
42.48,50,7,toys,7282,208,44,169,34.93000593706469,4,40.56599987964673,0.006042296072507553,0.845,1.2161463721631924
9.89,78,13,toys,1268,93,19,40,7.544742180962429,9,9.008153650307273,0.01498422712933754,0.2,1.3108466482731957
12.92,25,4,home,850,65,1,20,9.399954802903599,7,12.02494045068957,0.001176470588235294,0.1,1.3744746938580041
98.1,87,16,toys,348,30,1,158,79.19461537686016,9,94.70861979386089,0.0028735632183908046,0.79,1.2387205813574012
12.99,148,19,toys,1565,54,2,10,9.780634616194359,11,11.73544270752314,0.0012779552715654952,0.05,1.3281346773236689
8.51,49,7,toys,790,63,4,98,6.359359146124184,4,7.74372626009817,0.005063291139240506,0.49,1.3381851542677157
12.15,30,4,toys,7423,392,48,129,15.42692402870618,6,12.770791400857322,0.006466388252728008,0.645,0.787584095014111
59.99,119,22,baby,7678,746,154,78,70.40843597821956,11,64.34898192024541,0.02005730659025788,0.39,0.8520285838838625
30.93,60,9,clothing,3538,328,68,158,38.501096568525895,4,34.0143071301648,0.01921989824759751,0.79,0.8033537420148401
29.59,56,8,clothing,1612,13,1,195,33.820787036862,3,31.94252113402259,0.0006203473945409429,0.975,0.8749057190108919
129.95,130,20,toys,4872,70,1,74,162.3641455710567,9,137.85114796618225,0.00020525451559934318,0.37,0.8003614316630574
42.47,67,10,Other,4092,388,93,65,39.75712663941825,5,37.11026796328789,0.022727272727272728,0.325,1.0682361526069641
34.17,51,8,Other,3421,199,52,107,30.763278494798563,5,36.041109258291684,0.015200233849751535,0.535,1.1107398714274699
20.26,114,21,toys,7693,58,12,68,23.840203433599573,7,20.7992337304856,0.0015598596126348628,0.34,0.8498249629634554
13.99,77,11,baby,7930,774,224,98,16.683253318381972,3,14.964563971630044,0.02824716267339218,0.49,0.8385654604060656
12.99,111,16,toys,4847,421,89,29,14.929706508262372,6,14.481146700037366,0.018361873323705386,0.145,0.8700773851656828
11.59,90,13,toys,1449,76,3,184,9.846035953313905,1,11.8529475077513,0.002070393374741201,0.92,1.1771234692779204
259.0,164,22,sports,3530,230,10,184,286.7209859745968,6,252.26417939315763,0.0028328611898017,0.92,0.903317206166929
6.05,68,10,home,3978,213,5,73,5.525838670293662,2,5.8893352111627735,0.001256913021618904,0.365,1.0948564301242045
19.99,193,33,sports,8793,165,23,166,14.427131776509688,4,18.950599201923033,0.002615717047651541,0.83,1.3855837951482355
59.99,72,10,sports,6952,248,51,120,67.21107704302929,1,58.34281341714531,0.007336018411967779,0.6,0.8925612062665463
100.99,70,10,home,1189,28,5,131,88.78715818865619,11,96.32158519878178,0.004205214465937763,0.655,1.1374392655457564
164.99,34,4,sports,5046,223,58,134,208.5534032419615,10,180.97099097630672,0.011494252873563218,0.67,0.7911163157025077
78.14,68,6,sports,1971,11,2,170,57.514373886376276,2,72.18935489325328,0.0010147133434804667,0.85,1.3586168938285081
11.96,95,15,toys,3185,103,9,144,11.1483670085406,4,11.93752378938068,0.00282574568288854,0.72,1.0728028590050562
30.38,56,8,Other,4596,19,4,16,39.157068436020765,3,32.267485634473836,0.0008703220191470844,0.08,0.7758497051340365
4.85,69,11,other,2695,69,14,142,5.176115755560994,5,4.939639001714365,0.005194805194805195,0.71,0.9369960466570654
19.33,97,13,toys,2971,81,9,115,16.929108079697638,2,18.3869152078632,0.0030292830696735107,0.575,1.1418203433399807
30.0,61,8,toys,3453,154,38,154,30.787353793230167,9,29.980284967179358,0.011004923255140457,0.77,0.9744260647239095
19.99,189,34,toys,8979,848,76,141,19.731795115822006,9,18.78143912856225,0.008464194230983406,0.705,1.0130857270036697
2.9,68,10,toys,6289,296,7,30,3.1627033091464356,9,3.097728702279112,0.001113054539672444,0.15,0.9169370998579898
19.28,55,10,baby,2149,91,19,52,23.77217839207525,9,19.876082730974908,0.008841321544904607,0.26,0.8110321099738688
11.84,72,11,toys,4814,65,1,79,9.971610167211965,10,10.935961784944174,0.0002077274615704196,0.395,1.187370926205234
25.99,65,9,toys,9690,280,66,101,28.635367803772642,10,26.11339712473283,0.006811145510835914,0.505,0.907618864129829
28.13,38,6,toys,1871,90,26,104,22.18961285441526,3,26.468583601701862,0.01389631213254944,0.52,1.2677102653642165
17.88,31,5,toys,8480,645,173,198,13.817454107329688,10,17.88962269981407,0.020400943396226414,0.99,1.2940155155293962
18.93,35,4,toys,4947,195,47,113,15.865218659464201,5,17.82757735795233,0.009500707499494642,0.565,1.193176117286448
0.08,45,6,toys,8700,128,3,154,0.06349814831107124,11,0.07523322740797203,0.0003448275862068965,0.77,1.259879258338177
24.75,87,12,toys,3979,358,27,18,29.201436478409867,7,26.437256258301254,0.006785624528776075,0.09,0.8475610444129676
7.8,84,12,home,7418,725,147,132,6.687652817883575,4,7.984696873102435,0.019816662173092477,0.66,1.166328488097031
4.99,41,6,Other,7153,159,17,115,5.292702591890477,5,5.252947714692421,0.0023766251922270375,0.575,0.942807556888936
19.98,22,4,toys,2215,178,32,191,22.143349603578585,1,18.492088604678784,0.014446952595936794,0.955,0.9023025132914414
28.34,26,4,toys,4751,444,54,157,28.825382189278905,5,28.388664061156344,0.011366028204588508,0.785,0.9831612921524616
8.17,50,7,toys,5766,251,58,170,7.466083069857335,12,8.254254549321905,0.010058966354491848,0.85,1.0942819579632825
29.8,43,6,toys,3853,361,95,74,22.111302105476746,7,26.504254135854747,0.024656112120425643,0.37,1.347727051887136
10.99,46,7,toys,9117,55,13,80,13.086540950920748,9,9.948868534581505,0.0014259076450586815,0.4,0.8397941091703657
11.99,41,6,toys,4326,348,78,26,10.367602303689317,4,11.37200528947306,0.018030513176144243,0.13,1.1564872618361675
6.45,21,4,toys,8938,33,6,156,4.739985831041671,2,6.485971647037779,0.0006712911165808906,0.78,1.36076356130848
9.69,52,10,Other,2825,33,6,116,8.1497222154657,2,9.517577662186817,0.0021238938053097347,0.58,1.18899758099869
9.99,47,7,toys,9760,754,159,150,7.383000307778779,3,10.11634183040648,0.016290983606557376,0.75,1.3531084360750287
18.4,80,10,toys,8990,275,9,79,20.070109340965026,5,18.867142291735213,0.0010011123470522803,0.395,0.9167862360592041
6.74,87,13,toys,3482,120,20,11,5.8117938675486425,4,6.474749713097044,0.005743825387708214,0.055,1.1597107801145856
29.99,22,4,home,7170,159,40,103,32.63163988078419,8,29.97509609687087,0.005578800557880056,0.515,0.9190466709477333
10.0,85,12,clothing,6652,583,55,106,8.858229468997221,11,8.978353235968275,0.008268190018039688,0.53,1.1288937631384288
47.99,29,4,home,4019,156,15,199,43.47338832336627,7,47.65616690870714,0.003732271709380443,0.995,1.1038937117815157
20.99,51,8,toys,5447,249,18,157,20.673562489412756,11,20.511876828166784,0.003304571323664402,0.785,1.015306385183942
17.51,45,8,toys,8944,87,4,123,17.256977013732268,2,16.34781876640281,0.0004472271914132379,0.615,1.0146620689166121
58.99,69,11,home,7945,304,15,123,57.34626609813104,5,58.72963600052761,0.0018879798615481435,0.615,1.028663311732558
14.25,113,18,toys,9956,322,19,16,12.470304122784233,5,13.428157093410858,0.0019083969465648854,0.08,1.1427147132654225
7.99,33,6,toys,4009,117,5,62,7.055150916075604,5,7.890912264556954,0.001247193813918683,0.31,1.1325058946356887
6.85,39,6,home,6886,560,90,153,8.071805037114027,12,6.974986700908258,0.013069997095556202,0.765,0.8486329846303041
96.69,59,10,toys,6472,218,2,78,115.28081870143554,9,104.99517916399624,0.00030902348578491963,0.39,0.8387345014474291
14.84,126,22,toys,4385,120,34,20,17.41779517038025,3,14.787484591601421,0.007753705815279362,0.1,0.8520022112348694
13.2,44,7,toys,7153,317,80,130,16.22039263659148,1,13.512488362365213,0.011184118551656647,0.65,0.8137904115972017
8.99,193,34,toys,7143,603,138,169,7.0305096651637085,9,7.565840597592194,0.019319613607727847,0.845,1.2787124160493795
19.99,56,9,toys,163,10,1,54,18.4821334151226,1,20.36434819802105,0.006134969325153374,0.27,1.0815850936149838
19.0,30,5,clothing,5055,365,82,23,23.8399475402214,7,18.546521401158795,0.0162215628090999,0.115,0.7969816195251388
18.99,49,8,toys,2846,38,6,156,21.927205311675223,6,21.25841243453919,0.0021082220660576245,0.78,0.8660474387900542
11.95,46,7,toys,8483,332,60,157,12.519037731310098,5,11.132208997217997,0.007072969468348462,0.785,0.95454620846082
23.73,24,3,toys,4822,59,12,164,29.995113435276807,4,23.517808212011925,0.002488593944421402,0.82,0.7911288634131819
41.99,58,11,toys,7251,87,14,46,46.47650164192992,3,46.1638260957502,0.0019307681699075989,0.23,0.9034673117934868
24.88,37,6,toys,1490,87,7,134,22.570537804548202,1,27.38170120140248,0.004697986577181208,0.67,1.1023219834392433
24.99,43,7,sports,7208,373,12,80,31.683883287096176,3,27.364842851733865,0.001664816870144284,0.4,0.7887290763432909
5.61,76,13,toys,5885,239,60,176,4.324832618925514,2,5.613937230347624,0.010195412064570943,0.88,1.2971600277547344
8.41,61,8,toys,177,15,2,30,7.390082053808108,4,8.035150156993728,0.011299435028248588,0.15,1.1380117214891179
105.34,82,14,home,3063,137,11,64,98.4439625487505,6,103.72283710842387,0.0035912504080966375,0.32,1.0700503847336957
3597.6,122,18,toys,6226,184,13,173,3395.4472959835807,9,3751.780438949944,0.0020880179890780596,0.865,1.0595363987111632
4.11,59,11,toys,3086,181,33,186,5.341606649098818,9,4.311562800570481,0.01069345430978613,0.93,0.7694314220410442
42.0,33,6,sports,4870,60,11,124,51.54192566828921,4,42.88190698271177,0.0022587268993839835,0.62,0.8148706020473774
264.99,27,4,toys,4523,50,5,34,269.35652060895103,7,260.21274397261914,0.001105460977227504,0.17,0.9837890666278308
12.0,59,8,toys,2292,165,41,40,12.137205601816646,5,11.489568921202297,0.01788830715532286,0.2,0.9886954537709973
61.59,155,21,sports,7782,725,6,138,50.731104501832064,9,60.86636358267855,0.0007710100231303007,0.69,1.2140480796702502
29.91,76,10,toys,4658,375,78,55,28.044254558927936,2,27.850877025323694,0.016745384285100903,0.275,1.0665286159470444
66.38,37,5,toys,8670,104,1,27,55.7428476422814,12,65.58949822957398,0.00011534025374855825,0.135,1.190825420796232
148.35,37,6,toys,3297,132,15,165,106.0974316121786,8,135.55989022021043,0.004549590536851683,0.825,1.398243084170676
9.9,47,8,toys,9857,438,129,170,10.299019001927496,9,10.293398766388647,0.0130871461905245,0.85,0.9612566010556134
10.99,48,10,Other,2153,37,8,109,13.339075516755381,2,12.226239324921222,0.0037157454714352067,0.545,0.8238951782074644
49.95,54,8,clothing,6395,454,88,74,47.813142306804,2,48.04918586859376,0.013760750586395622,0.37,1.0446918481007663
